category,style,color,waist_type,thickness,type_version,length,matching_id,url,model,id
裤装,牛仔裤,黑色,正常,中,正常,长裤,37598,http://item.yohobuy.com/product/pro_182129_246617/DIAMONDDIAMONDMINEDDENIMSLIMFITD14DBA02BLACK.html,,57f7cc21f90a8310f062ae93
裤装,休闲裤,黑色,正常,薄,正常,长裤,37610,http://item.yohobuy.com/product/pro_376009_479691/THETHING161071T008XiuXianKu.html,束口裤,57f7cc24f90a8310f062ae96
裤装,牛仔裤,,正常,中,,长裤,37162,http://item.yohobuy.com/product/pro_316123_406731/THETHING1610710112LiTiNiuZaiKu.html,,57f7cc29f90a8310f062ae9d
裤装,牛仔裤,黑色,正常,中,修身,长裤,37520,http://item.yohobuy.com/product/pro_271003_350409/GENANXNiuZaiKuP11126HeiBaiSe.html,,57f7cc2af90a8310f062ae9f
裤装,休闲裤,黑色,正常,中,正常,9分裤,37178,http://item.yohobuy.com/product/pro_312783_402555/LIFEAFTERLIFEXiuXianJiuFenKuLALA6019P91.html,,57f7cc2bf90a8310f062aea2
裤装,牛仔裤,蓝色,正常,中,正常,长裤,37072,http://item.yohobuy.com/product/pro_257657_335031/DUSTYNiuZaiKuDU153PA010BL.html,,57f7cc2df90a8310f062aeb1
裤装,休闲裤,灰色,正常,中,正常,长裤,36792,http://item.yohobuy.com/product/pro_338217_434385/DOPEPLUSKXiuXianChangKuDPKA601PT37GYX.html,束口裤,57f7cc2df90a8310f062aeb0
裤装,牛仔裤,蓝色,正常,中,正常,长裤,37516,http://item.yohobuy.com/product/pro_221633_293109/BLACKSCALEPANTSBSDWP003BLUE.html,直筒裤,57f7cc2ef90a8310f062aeb3
裤装,休闲裤,黑色,正常,中,修身,长裤,37220,http://item.yohobuy.com/product/pro_373445_476041/5CMXiuXianKu5CXPTF6700S66.html,,57f7cc2ef90a8310f062aeb4
裤装,休闲裤,蓝色,正常,中,正常,长裤,36560,http://item.yohobuy.com/product/pro_266137_344415/EVILDOERXiuXianKuEVDA504PT70.html,,57f7cc33f90a8310f062aeba
裤装,休闲裤,黑色,正常,中,正常,长裤,36798,http://item.yohobuy.com/product/pro_311095_400533/EIGHTGUYSXiuXianChangKuEGPTA60153BKX.html,束口裤,57f7cc34f90a8310f062aebc
裤装,休闲裤,黑色,正常,薄,宽松,长裤,36766,http://item.yohobuy.com/product/pro_271195_350647/RICKOWENSDRKSHDWDU15F5395ChangKuHei.html,,57f7cc35f90a8310f062aebe
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36676,http://item.yohobuy.com/product/pro_182127_246615/DIAMONDDIAMONDMINEDDENIMSKINNYFITD14DBA01MEDIUMWASH.html,,57f7cc35f90a8310f062aec0
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36676,http://item.yohobuy.com/product/pro_182131_246619/DIAMONDDIAMONDMINEDDENIMSLIMFITD14DBA02DARKWASH.html,,57f7cc35f90a8310f062aec1
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36676,http://item.yohobuy.com/product/pro_182141_246629/DIAMONDDIAMONDMINEDDENIMCLASSICFITD14DBA03LIGHTWASH.html,,57f7cc35f90a8310f062aec2
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36246,http://item.yohobuy.com/product/pro_317263_407923/AGAMEMNONAG68118NanZhuangNiuZaiKu.html,窄脚裤,57f7cc37f90a8310f062aeca
裤装,休闲裤,黑色,正常,中,正常,长裤,36874,http://item.yohobuy.com/product/pro_351383_449363/STAPLEChangKu1510B2968.html,束口裤,57f7cc3df90a8310f062aed7
裤装,休闲裤,黑色,正常,中,正常,长裤,36874,http://item.yohobuy.com/product/pro_351437_449417/STAPLEChangKu1511B3008.html,,57f7cc3df90a8310f062aed9
裤装,休闲裤,黑色,正常,中,正常,长裤,36874,http://item.yohobuy.com/product/pro_351439_449421/STAPLEChangKu1511B3010.html,窄脚裤,57f7cc3ef90a8310f062aedb
裤装,休闲裤,蓝色,正常,中,修身,长裤,36976,http://item.yohobuy.com/product/pro_331561_426337/IZZUEXiuXianKuIZXPTN6153W55.html,窄脚裤,57f7cc3df90a8310f062aeda
裤装,休闲裤,黑色,正常,中,正常,长裤,36690,http://item.yohobuy.com/product/pro_360899_459893/TAKAORIGINALFanGuangYaJiaoKuP16801.html,束口裤,57f7cc3ff90a8310f062aee0
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36664,http://item.yohobuy.com/product/pro_313043_403095/BLACKJACKNiuZaiChangKuBJA601JN57BLX.html,,57f7cc40f90a8310f062aee2
裤装,休闲裤,绿色,正常,中,正常,长裤,35362,http://item.yohobuy.com/product/pro_268149_346995/GAWSXiuXianChangKuGAWSA504PT45.html,束口裤,57f7cc42f90a8310f062aee6
裤装,休闲裤,黑色,正常,中,正常,长裤,36694,http://item.yohobuy.com/product/pro_348261_445913/STUSSYChangKu116256.html,束口裤,57f7cc41f90a8310f062aee4
裤装,休闲裤,黑色,正常,厚,宽松,长裤,36130,http://item.yohobuy.com/product/pro_338573_434757/STUSSYChangKu2951006.html,束口裤,57f7cc49f90a8310f062aef6
裤装,休闲裤,灰色,正常,加厚,宽松,长裤,35820,http://item.yohobuy.com/product/pro_351591_449573/YiShuMaoNeXiaoJiaoXiuXianKuJiaHouNanDongJiKuanSongXiuXianKuXiaoJiaoZhongShiKuanSongChangKuNanChao60C152.html,窄脚裤,57f7cc4af90a8310f062aef9
裤装,休闲裤,黑色,正常,中,正常,长裤,34870,http://item.yohobuy.com/product/pro_268951_347971/PREPPYELITEXiuXianChangKuPEA504PT76BKX.html,,57f7cc4ef90a8310f062af01
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36158,http://item.yohobuy.com/product/pro_363839_463053/KORAKUBLUEPinJieSheJiChiErDanNingChangKu600LGB.html,,57f7cc4ef90a8310f062af03
裤装,牛仔裤,,正常,中,正常,长裤,35358,http://item.yohobuy.com/product/pro_364953_464231/AGAMEMNONNanZhuangNiuZaiKuAG68096.html,,57f7cc4af90a8310f062aefc
裤装,牛仔裤,蓝色,正常,中,正常,长裤,36158,http://item.yohobuy.com/product/pro_363837_463051/KORAKUBLUEPinJieSheJiChiErDanNingChangKu600LE.html,,57f7cc4ef90a8310f062af02
裤装,牛仔裤,黑色,低腰,中,修身,长裤,34642,http://item.yohobuy.com/product/pro_182229_246729/ALTAMONTSELVEDGEWILSHIREPANTS31300005345066212.html,,57f7cc55f90a8310f062af0a
裤装,牛仔裤,蓝色,正常,中,宽松,长裤,35466,http://item.yohobuy.com/product/pro_361109_460125/FUNFK86223L0ZhenZhiNiuZaiKu.html,立体剪裁,57f7cc50f90a8310f062af04
裤装,休闲裤,蓝色,正常,中,正常,长裤,35696,http://item.yohobuy.com/product/pro_363525_462717/RESHAKEXiuXianKuLei3161605005047.html,束口裤,57f7cc56f90a8310f062af11
裤装,休闲裤,白色,,,,,33878,http://item.yohobuy.com/product/pro_288749_370803/KADAKADA15QiuDongTiaoWenKuoTuiKuTaoZhuangKDKD1503002.html,,57f7cc56f90a8310f062af10
裤装,休闲裤,蓝色,正常,中,正常,长裤,34926,http://item.yohobuy.com/product/pro_358083_456847/THVWP290915SuoZhiXiaZhuang.html,束口裤,57f7cc55f90a8310f062af0b
裤装,牛仔裤,蓝色,正常,中,正常,长裤,35664,http://item.yohobuy.com/product/pro_335889_431479/HARDLYEVERSNiuZaiKu10H1H.html,束口裤,57f7cc56f90a8310f062af0e
裤装,牛仔裤,蓝色,正常,中,正常,长裤,35458,http://item.yohobuy.com/product/pro_304355_389981/ABLEJEANSNanShiNATURAL3DNiuZaiChangKu267801007003.html,,57f7cc5ff90a8310f062af18
裤装,牛仔裤,蓝色,正常,中,正常,长裤,33878,http://item.yohobuy.com/product/pro_241469_316405/C2H4XHYASETTuYaNiuZaiKuLan15FW106.html,,57f7cc57f90a8310f062af12
裤装,休闲裤,蓝色,正常,厚,宽松,长裤,35686,http://item.yohobuy.com/product/pro_351609_449591/YiShuXinKuanNanShiDongJiKuanSongYaMaKuXiaoJiaoXiuXianKuZiChangKuYuanChuangNanKuZhongGuoFengNanZhuang10C136.html,窄脚裤,57f7cc60f90a8310f062af1c
裤装,休闲裤,蓝色,正常,中,正常,长裤,35708,http://item.yohobuy.com/product/pro_268945_347965/PREPPYELITEXiuXianChangKuPEA504PT74DBL.html,,57f7cc61f90a8310f062af1e
裤装,休闲裤,黑色,正常,中,正常,长裤,35356,http://item.yohobuy.com/product/pro_268687_347665/EIGHTGUYSEGPTA50445BKXHeiSe.html,束口裤,57f7cc62f90a8310f062af20
裤装,休闲裤,蓝色,正常,薄,正常,长裤,35708,http://item.yohobuy.com/product/pro_181111_245457/CHOCOOLATEB1XPTFC6418AXXiuXianKu.html,窄脚裤,57f7cc62f90a8310f062af21
裤装,休闲裤,蓝色,正常,中,束脚,长裤,35682,http://item.yohobuy.com/product/pro_251891_328241/MIRACLEKILL2015QiuDongJOGGERPANTSShuJiaoKuRiXiShouJiaoSiFeiManPaoXiuXianKuMK210510D53.html,束口裤,57f7cc62f90a8310f062af22
裤装,休闲裤,黑色,正常,中,正常,长裤,34798,http://item.yohobuy.com/product/pro_349023_446807/DIAMONDSUPPLYCOD14DBA03ChangKu.html,,57f7cc64f90a8310f062af28
裤装,休闲裤,蓝色,正常,中,正常,长裤,35048,http://item.yohobuy.com/product/pro_280679_362175/THETHINGNanChangKuFuHeZhenZhiNiuZaiHuXingKu1540710106.html,,57f7cc64f90a8310f062af26
裤装,牛仔裤,蓝色,正常,中,正常,长裤,35080,http://item.yohobuy.com/product/pro_300253_384551/ABLEJEANSNanShi3DSLIMNiuZaiChangKu267801905003Y.html,,57f7cc65f90a8310f062af2b
裤装,休闲裤,黑色,正常,中,正常,长裤,34816,http://item.yohobuy.com/product/pro_278595_359737/SYSTAGXiuXianKuSYSA504PT33BKX.html,束口裤,57f7cc65f90a8310f062af2c
裤装,牛仔裤,蓝色,正常,中,正常,长裤,35662,http://item.yohobuy.com/product/pro_333339_428559/STROLLER14AngSiYuanBuBianDanNingChangKuWeiTuoJiangSRBT15025B.html,,57f7cc66f90a8310f062af2e
裤装,牛仔裤,蓝色,正常,中,正常,长裤,35788,http://item.yohobuy.com/product/pro_298325_381959/ABLEJEANSNanShiNATURAL3DNiuZaiChangKu267801931002Y.html,,57f7cc6af90a8310f062af32
裤装,休闲裤,黑色,正常,中,正常,9分裤,35274,http://item.yohobuy.com/product/pro_273511_353333/UUUTOKYOXieWenBuXiuXianKu20022.html,,57f7cc69f90a8310f062af30
裤装,牛仔裤,蓝色,正常,中,束脚,长裤,35488,http://item.yohobuy.com/product/pro_333913_429141/FUNFK85665L0SIMPLEBUTFUN.html,束口裤,57f7cc6cf90a8310f062af34
裤装,运动裤,黑色,正常,,正常,长裤,35792,http://item.yohobuy.com/product/pro_163251_222783/PASSIONARTS15211133005LaLianJiCheChangKu.html,,57f7cc6bf90a8310f062af33
裤装,休闲裤,棕色,,,,,35386,http://item.yohobuy.com/product/pro_212255_282087/LALA5039P194XiuXianJiuFenKu.html,,57f7cc6cf90a8310f062af35
裤装,休闲裤,蓝色,正常,中,正常,9分裤,34618,http://item.yohobuy.com/product/pro_280101_361481/UNAWARESNanJiuFenKu01N09.html,,57f7cc6ff90a8310f062af3d
裤装,休闲裤,棕色,正常,中,正常,9分裤,34762,http://item.yohobuy.com/product/pro_212243_282063/LALA5039P186XiuXianJiuFenKu.html,束口裤,57f7cc75f90a8310f062af45
裤装,牛仔裤,,正常,中,,长裤,34728,http://item.yohobuy.com/product/pro_316125_406733/THETHING1610710112LiTiNiuZaiKu.html,,57f7cc76f90a8310f062af4a
裤装,运动裤,灰色,正常,,正常,长裤,34372,http://item.yohobuy.com/product/pro_331661_426519/CHOCOOLATEYunDongKuB1XPTC3037X55.html,,57f7cc7af90a8310f062af4f
裤装,休闲裤,绿色,正常,中,正常,长裤,35070,http://item.yohobuy.com/product/pro_268159_347011/GAWSXiuXianChangKuGAWSA504PT50.html,束口裤,57f7cc7df90a8310f062af54
裤装,休闲裤,蓝色,正常,中,正常,长裤,34582,http://item.yohobuy.com/product/pro_236621_310969/THETHINGYouJiSuoZhiXiaoZhiTongNiuZaiKuXiuXianKu1530720110.html,,57f7cc7ff90a8310f062af56
裤装,休闲裤,蓝色,正常,中,正常,长裤,34216,http://item.yohobuy.com/product/pro_313979_404035/PREPPYELITEXiuXianChangKuPEA601PT44BLX.html,束口裤,57f7cc7ff90a8310f062af57
裤装,牛仔裤,黑色,正常,中,正常,长裤,34626,http://item.yohobuy.com/product/pro_342709_439779/KORAKUBLUE697BZheZhouPinJieShuiXiChiErDanNingHeiNiu.html,,57f7cc81f90a8310f062af5a
裤装,牛仔裤,蓝色,正常,中,正常,长裤,34132,http://item.yohobuy.com/product/pro_275211_355577/LALA504JN131.html,,57f7cc85f90a8310f062af61
裤装,牛仔裤,灰色,正常,中,正常,长裤,34676,http://item.yohobuy.com/product/pro_266157_344435/EVILDOERNiuZaiKuEVDA504JN77.html,,57f7cc86f90a8310f062af62
裤装,休闲裤,黑色,正常,中,修身,长裤,34690,http://item.yohobuy.com/product/pro_273095_352867/MARCELOXLAMBORGHINIYOHOODHeiXiuXianKuML004.html,窄脚裤,57f7cc89f90a8310f062af6a
裤装,休闲裤,黑色,正常,厚,正常,长裤,34126,http://item.yohobuy.com/product/pro_310193_399521/PUBLISHXiuXianKuP1501086.html,束口裤,57f7cc8cf90a8310f062af6e
裤装,休闲裤,黑色,正常,厚,正常,长裤,34140,http://item.yohobuy.com/product/pro_338685_435059/UNDEFEATEDChangKu516104.html,束口裤,57f7cc90f90a8310f062af72
裤装,牛仔裤,黑色,正常,中,正常,长裤,33936,http://item.yohobuy.com/product/pro_275213_355583/LALA504JN132.html,,57f7cc92f90a8310f062af79
裤装,牛仔裤,蓝色,正常,中,修身,长裤,34016,http://item.yohobuy.com/product/pro_333915_429143/FUNFK85667L0SIMPLEBUTFUN.html,立体剪裁,57f7cc93f90a8310f062af7c
裤装,休闲裤,蓝色,正常,中,束脚,长裤,33776,http://item.yohobuy.com/product/pro_349131_446915/DIAMONDSUPPLYCOC15DBD08ChangKu.html,束口裤,57f7cc95f90a8310f062af82
裤装,休闲裤,黑色,正常,中,修身,长裤,33572,http://item.yohobuy.com/product/pro_313965_404021/PREPPYELITEXiuXianChangKuPEA601PT37BKX.html,束口裤,57f7cc97f90a8310f062af8b
裤装,休闲裤,绿色,正常,中,正常,长裤,32524,http://item.yohobuy.com/product/pro_240143_314887/YARYARA503PT57GRXXiuXianKuLvSe.html,束口裤,57f7cc97f90a8310f062af88
裤装,休闲裤,黑色,正常,中,束脚,长裤,33400,http://item.yohobuy.com/product/pro_349227_447011/DIAMONDSUPPLYCOD15DPI08ChangKu.html,束口裤,57f7cc9af90a8310f062af92
裤装,休闲裤,黑色,正常,中,正常,长裤,33294,http://item.yohobuy.com/product/pro_313947_404003/PREPPYELITEXiuXianChangKuPEA601PT30BKX.html,束口裤,57f7cc9af90a8310f062af91
裤装,休闲裤,棕色,正常,中,修身,长裤,32560,http://item.yohobuy.com/product/pro_215985_286699/DICKIESGaoMiDuMianXieWenZhaiTuiXiuShenGongZhuangChangKuWD1361131M40WD05.html,,57f7cc9bf90a8310f062af94
裤装,牛仔裤,蓝色,正常,薄,正常,长裤,33342,http://item.yohobuy.com/product/pro_195797_263049/EGJNA50364DEX.html,束口裤,57f7cc9cf90a8310f062af96
裤装,牛仔裤,蓝色,低腰,中,正常,长裤,33296,http://item.yohobuy.com/product/pro_353373_451503/HASODuoKouDaiChiErNiuZaiZhiTongKu3I41625.html,,57f7cc9af90a8310f062af93
裤装,牛仔裤,黑色,正常,中,正常,长裤,32766,http://item.yohobuy.com/product/pro_349015_446799/DIAMONDSUPPLYCOC15DBA03ChangKu.html,,57f7cc9df90a8310f062af9a
裤装,休闲裤,,正常,中,正常,长裤,33358,http://item.yohobuy.com/product/pro_316099_406707/THETHING1610710106SuoZhiHaLunKu.html,,57f7cc9cf90a8310f062af97
裤装,休闲裤,蓝色,正常,中,束脚,长裤,32766,http://item.yohobuy.com/product/pro_348987_446771/DIAMONDSUPPLYCOC15DPI12ChangKu.html,束口裤,57f7cc9df90a8310f062af99
裤装,休闲裤,黑色,正常,中,正常,长裤,32840,http://item.yohobuy.com/product/pro_350775_448731/DuQiYanNAVELYunDuoXiuXianKu15ZKCK048.html,,57f7cca0f90a8310f062af9f
裤装,休闲裤,棕色,正常,中,正常,长裤,33012,http://item.yohobuy.com/product/pro_291103_373383/FuShiHui3521922004ChangKu.html,,57f7cca2f90a8310f062afa3
裤装,休闲裤,,正常,中,正常,长裤,32704,http://item.yohobuy.com/product/pro_340673_437451/SSEEROOMETU15WMXS799NanShiHeiSeYangMaoQiaZhengZhuangKu.html,,57f7cca3f90a8310f062afa6
裤装,休闲裤,黑色,正常,中,正常,长裤,32772,http://item.yohobuy.com/product/pro_312049_401565/EVILDOERXiuXianChangKuEVDA601PT51BKX.html,束口裤,57f7cca5f90a8310f062afad
裤装,休闲裤,灰色,正常,中,正常,9分裤,32532,http://item.yohobuy.com/product/pro_275101_355289/LALA5049P114.html,束口裤,57f7cca9f90a8310f062afb1
裤装,休闲裤,灰色,正常,中,正常,9分裤,31692,http://item.yohobuy.com/product/pro_275333_355837/LALTSA5039P19.html,束口裤,57f7ccabf90a8310f062afb4
裤装,休闲裤,黑色,正常,中,束脚,长裤,32392,http://item.yohobuy.com/product/pro_339011_435435/HE75DENIMHE75411AXiuXianKu.html,束口裤,57f7ccabf90a8310f062afb3
裤装,休闲裤,黑色,正常,中,正常,长裤,32492,http://item.yohobuy.com/product/pro_313977_404033/PREPPYELITEXiuXianChangKuPEA601PT44BKX.html,束口裤,57f7ccacf90a8310f062afb7
裤装,休闲裤,棕色,正常,中,修身,长裤,32512,http://item.yohobuy.com/product/pro_280647_362123/THETHINGNanChangKuZhiDaiZhuangShiKu15307201D1.html,,57f7ccaff90a8310f062afbd
裤装,牛仔裤,蓝色,正常,中,正常,长裤,31576,http://item.yohobuy.com/product/pro_278393_359533/ABLEJEANS262801041003VN3DLOWNanShiNiuZaiChangKu.html,,57f7ccb2f90a8310f062afc0
裤装,休闲裤,灰色,正常,中,正常,长裤,31876,http://item.yohobuy.com/product/pro_268161_347015/GAWSXiuXianChangKuGAWSA504PT51.html,束口裤,57f7ccb1f90a8310f062afbf
裤装,休闲裤,灰色,正常,中,正常,长裤,32148,http://item.yohobuy.com/product/pro_268689_347667/EIGHTGUYSEGPTA50445GYXHuiSe.html,束口裤,57f7ccb1f90a8310f062afbe
裤装,连体裤,棕色,,,,,31716,http://item.yohobuy.com/product/pro_238517_312961/HASONanKuanKaQiGongZhuangLianTiYi3I31711.html,,57f7ccb3f90a8310f062afc2
裤装,牛仔裤,蓝色,正常,中,正常,长裤,31818,http://item.yohobuy.com/product/pro_332391_427389/TOPPORTT5124B02NiuZaiChangKu.html,,57f7ccb9f90a8310f062afc9
裤装,休闲裤,灰色,正常,中,正常,长裤,32182,http://item.yohobuy.com/product/pro_312661_402333/MYGESMARTXiuXianChangKuMSA601PT43.html,束口裤,57f7ccb4f90a8310f062afc5
裤装,牛仔裤,蓝色,正常,中,修身,长裤,32090,http://item.yohobuy.com/product/pro_240165_314909/YARYARA503JN37NAXNiuZaiKuLanSe.html,,57f7ccb8f90a8310f062afc8
裤装,休闲裤,蓝色,正常,中,正常,9分裤,31586,http://item.yohobuy.com/product/pro_275111_355315/LALA5049P119.html,哈伦裤,57f7ccb9f90a8310f062afca
裤装,休闲裤,黑色,正常,中,束脚,长裤,31176,http://item.yohobuy.com/product/pro_312465_402101/HAMC152013BKNanXiuXianKu.html,窄脚裤,57f7ccc1f90a8310f062afd0
裤装,牛仔裤,,正常,中,正常,长裤,31412,http://item.yohobuy.com/product/pro_336183_431801/AGAMEMNONNanZhuangNiuZaiShangYiAG68039.html,,57f7ccc2f90a8310f062afd3
裤装,运动裤,黑色,正常,,正常,长裤,30976,http://item.yohobuy.com/product/pro_312445_402081/HAMC152010BKNanYunDongKu.html,,57f7ccc7f90a8310f062afd7
裤装,西裤,黑色,正常,,宽松,长裤,31208,http://item.yohobuy.com/product/pro_309505_398523/THKuZiMLP86145.html,,57f7ccc6f90a8310f062afd5
裤装,牛仔裤,蓝色,正常,中,正常,长裤,30804,http://item.yohobuy.com/product/pro_298327_381961/ABLEJEANSNanShi3DSLIMNiuZaiChangKu267801932002Y.html,,57f7ccc6f90a8310f062afd6
裤装,休闲裤,彩色,正常,中,正常,长裤,30358,http://item.yohobuy.com/product/pro_335827_431413/HE75DENIMXiuXianKuHE75412A.html,,57f7cccaf90a8310f062afdc
裤装,休闲裤,黑色,正常,中,修身,长裤,31430,http://item.yohobuy.com/product/pro_222217_293815/ABSURDLOGICABL15AWPT05.html,,57f7ccc2f90a8310f062afd2
裤装,休闲裤,黑色,正常,中,正常,长裤,30354,http://item.yohobuy.com/product/pro_335897_431487/HARDLYEVERSXiuXianKuHEK7208A.html,,57f7cccdf90a8310f062afe4
裤装,休闲裤,黑色,正常,中,正常,长裤,30216,http://item.yohobuy.com/product/pro_268145_346987/GAWSXiuXianChangKuGAWSA504PT43.html,,57f7cccff90a8310f062afe7
裤装,休闲裤,白色,正常,中,修身,,29954,http://item.yohobuy.com/product/pro_182771_247383/ACCENTELEVENXiuXianChangKuK035BaiSe.html,,57f7cccff90a8310f062afe8
裤装,牛仔裤,蓝色,正常,中,正常,长裤,30324,http://item.yohobuy.com/product/pro_317269_407929/AGAMEMNONAG68125NiuZaiChangKu.html,窄脚裤,57f7cccff90a8310f062afe9
裤装,休闲裤,紫色,正常,中,正常,长裤,30466,http://item.yohobuy.com/product/pro_310191_399515/PUBLISHXiuXianKuP1501084.html,束口裤,57f7cccff90a8310f062afea
裤装,休闲裤,灰色,正常,中,正常,长裤,29978,http://item.yohobuy.com/product/pro_240159_314903/YARYARA503PT32GYXXiuXianKuHuiSe.html,束口裤,57f7ccd3f90a8310f062afee
裤装,休闲裤,蓝色,正常,中,正常,长裤,29718,http://item.yohobuy.com/product/pro_210321_279877/MYGESMARTMSA503PT60NAXXiuXianChangKu.html,束口裤,57f7ccd5f90a8310f062aff2
裤装,休闲裤,蓝色,正常,中,正常,长裤,29476,http://item.yohobuy.com/product/pro_275083_355245/LALA5049P100.html,哈伦裤,57f7ccd8f90a8310f062aff5
裤装,牛仔裤,蓝色,正常,中,正常,长裤,28898,http://item.yohobuy.com/product/pro_317265_407925/AGAMEMNONAG68119NanZhuangNiuZaiKu.html,窄脚裤,57f7ccdef90a8310f062affc
裤装,牛仔裤,蓝色,正常,中,正常,长裤,28624,http://item.yohobuy.com/product/pro_317257_407917/AGAMEMNONAG68110NanZhuangNiuZaiKu.html,,57f7cce1f90a8310f062afff
裤装,牛仔裤,蓝色,正常,中,修身,长裤,28628,http://item.yohobuy.com/product/pro_298323_381957/ABLEJEANSNanShi3DSLIMNiuZaiChangKu267801906003Y.html,窄脚裤,57f7cce2f90a8310f062b000
裤装,休闲裤,绿色,正常,中,正常,长裤,28490,http://item.yohobuy.com/product/pro_271479_350953/BLACKJACKXiuXianChangKuBJA504PT76AGX.html,束口裤,57f7cce4f90a8310f062b005
裤装,牛仔裤,黑色,正常,中,正常,长裤,28284,http://item.yohobuy.com/product/pro_303725_389139/CONNIVENiuZaiKuPM67BK.html,窄脚裤,57f7cce8f90a8310f062b00d
裤装,休闲裤,黑色,正常,中,正常,长裤,27988,http://item.yohobuy.com/product/pro_250115_326105/BASICJEANSWFLANNELLININGF15M700005BLACK.html,,57f7cceff90a8310f062b018
裤装,休闲裤,黑色,正常,厚,正常,长裤,27910,http://item.yohobuy.com/product/pro_318405_409523/TuCengFangShuiShuJiaoKu.html,束口裤,57f7ccf3f90a8310f062b01d
裤装,牛仔裤,蓝色,正常,中,正常,长裤,27578,http://item.yohobuy.com/product/pro_278443_359585/ABLEJEANS267801074001NATURAL3DNanShiNiuZaiChangKu.html,,57f7ccf6f90a8310f062b01f
裤装,休闲裤,灰色,正常,中,正常,长裤,27036,http://item.yohobuy.com/product/pro_268157_347007/GAWSXiuXianChangKuGAWSA504PT49.html,束口裤,57f7ccfbf90a8310f062b027
裤装,牛仔裤,蓝色,正常,中,正常,长裤,26696,http://item.yohobuy.com/product/pro_212211_281973/LALA5039J188NiuZaiJiuFenKu.html,,57f7ccfdf90a8310f062b02b
裤装,休闲裤,灰色,正常,中,正常,9分裤,26676,http://item.yohobuy.com/product/pro_295901_378949/ACCENTELEVENRenZiNeJiuFenKuAK113.html,,57f7ccfbf90a8310f062b029
裤装,休闲裤,灰色,正常,中,正常,长裤,26718,http://item.yohobuy.com/product/pro_276227_357017/SHAPELESSSLSA504PT049GYXXiuXianKu.html,束口裤,57f7cd00f90a8310f062b030
裤装,短裤,黑色,正常,薄,正常,短裤,26488,http://item.yohobuy.com/product/pro_312439_402075/HAMC152007NanDuanKu.html,沙滩裤,57f7cd02f90a8310f062b033
裤装,休闲裤,灰色,正常,中,正常,长裤,26630,http://item.yohobuy.com/product/pro_275099_355283/LALA5049P112.html,束口裤,57f7cd03f90a8310f062b035
裤装,牛仔裤,黑色,正常,中,正常,长裤,26136,http://item.yohobuy.com/product/pro_197203_264719/DIESEL00CKS10668G01MALE5POCKETSTHAVARL32TROUSERSMAIN.html,,57f7cd06f90a8310f062b03a
裤装,休闲裤,,正常,中,,,26358,http://item.yohobuy.com/product/pro_258353_335821/FROMATWOGRenShouPenJinFenBingBuHaLunKu15FTP109.html,哈伦裤,57f7cd07f90a8310f062b03d
裤装,休闲裤,灰色,正常,中,正常,长裤,26344,http://item.yohobuy.com/product/pro_275087_355257/LALA5049P104.html,,57f7cd06f90a8310f062b03b
裤装,牛仔裤,蓝色,正常,中,正常,长裤,26338,http://item.yohobuy.com/product/pro_275079_355237/LALA5049J134.html,束口裤,57f7cd07f90a8310f062b03c
裤装,休闲裤,灰色,正常,中,正常,长裤,25804,http://item.yohobuy.com/product/pro_278601_359743/SYSTAGXiuXianKuSYSA504PT34GRX.html,,57f7cd0df90a8310f062b042
裤装,休闲裤,黑色,正常,中,正常,长裤,25698,http://item.yohobuy.com/product/pro_275279_355733/LALA504PT106.html,,57f7cd14f90a8310f062b045
裤装,休闲裤,黑色,正常,中,正常,长裤,24582,http://item.yohobuy.com/product/pro_275089_355263/LALA5049P107.html,,57f7cd1ff90a8310f062b051
裤装,休闲裤,蓝色,正常,中,正常,9分裤,23648,http://item.yohobuy.com/product/pro_295905_378953/ACCENTELEVENRenZiNeJiuFenKuAK113.html,,57f7cd28f90a8310f062b05e
裤装,休闲裤,绿色,正常,中,正常,长裤,23710,http://item.yohobuy.com/product/pro_268147_346991/GAWSXiuXianChangKuGAWSA504PT44.html,束口裤,57f7cd2bf90a8310f062b064
裤装,牛仔裤,黑色,正常,中,正常,长裤,23708,http://item.yohobuy.com/product/pro_266159_344439/EVILDOERNiuZaiKuEVDA504JN78.html,,57f7cd2bf90a8310f062b065
裤装,休闲裤,棕色,正常,中,束脚,长裤,23560,http://item.yohobuy.com/product/pro_178865_242763/KORAKUBLUE695KGRAPHICPATCHCHINOKaQi.html,束口裤,57f7cd2ff90a8310f062b06a
裤装,休闲裤,黑色,正常,中,正常,长裤,23339,http://item.yohobuy.com/product/pro_301413_386141/TOPPORTYingShuangShiYiZhuanGongKuanPaiSuoZhiChangKuT4828A02G0.html,,57f7cd32f90a8310f062b06d
裤装,牛仔裤,黑色,正常,中,正常,长裤,23299,http://item.yohobuy.com/product/pro_182137_246625/DIAMONDDIAMONDMINEDDENIMCLASSICFITD14DBA03BLACK.html,,57f7cd33f90a8310f062b071
裤装,牛仔裤,,正常,中,正常,长裤,23355,http://item.yohobuy.com/product/pro_291387_373671/SANGELOHUD94091U352NiuZaiKu.html,,57f7cd33f90a8310f062b072
